symbol,timeframe,slice_combination,side,bin_mode,all_regime_status,strict_gate_pass,overall_regime_status,best_regime,best_regime_mean_ret_costadj,best_regime_p_value_nw,bull_status,bear_status,neutral_status,valid_mean_ret_costadj,valid_p_value_nw,walk_forward_pass_pattern,search_wide_bh_pass,search_wide_bonferroni_pass
DOT/USD,1h,state_utc_session=utc_asia + state_ext=neutral + state_slope=uptrend,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0040275949408056,0.0227895261624038,0,False,False
CRV/USD,1h,state_ret_day=ret_day_up + state_ext=neutral + state_slope=uptrend,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.004886039613532,0.0375424206724854,0,False,False
DOT/USD,1h,state_ret_day=ret_day_flat + state_ext=neutral + state_slope=uptrend,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0041730042937602,0.017862933248457,0,False,False
LINK/USD,1h,state_weekpart=weekend + state_ext=stretched_up,long,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0054598646480196,0.009771524815062,0,True,False
DOT/USD,1h,state_utc_session=utc_europe + state_funding=funding_neutral + state_ext=stretched_up,long,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0059488979239102,0.0273996598464532,0,False,False
DOGE/USD,1h,state_utc_session=utc_us + state_funding=funding_neutral + state_ext=stretched_down,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0064830360016228,0.0131196611012516,0,False,False
CRV/USD,1h,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=flat + state_ext=stretched_up,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0049859225068672,0.0261335450004875,0,False,False
LINK/USD,1h,cross_BTC/USD_state_vol=low_vol + state_ext=stretched_up,long,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0069421425007202,0.0365271631302781,0,False,False
DOGE/USD,1h,state_ret_day=ret_day_flat + state_ext=stretched_down + state_slope=downtrend,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0064973901267473,0.0267615587734342,0,False,False
DOGE/USD,1h,state_ret_day=ret_day_down + state_ext=stretched_down + state_slope=flat,long,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0063961621606378,0.0454300540541674,0,False,False
LINK/USD,1h,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=neutral + state_ext=stretched_up,long,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0064675753267894,0.0468027201368344,0,False,False
LINK/USD,1h,state_ext=stretched_down + state_vol=high_vol,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0060315325973648,0.0385305676380332,0,False,False
DOGE/USD,1h,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_up,long,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0081903702191689,0.0206178656928521,0,False,False
DOGE/USD,1h,state_ext=stretched_down + state_vol=high_vol,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0090527415429539,0.0259162979659721,0,False,False
LINK/USD,1h,state_ret_day=ret_day_up + state_ext=neutral + state_slope=downtrend,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0039847643862162,0.1919367863384657,10,False,False
LINK/USD,1h,state_ret_day=ret_day_up + state_ext=stretched_up + state_slope=uptrend,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0019945103734064,0.1450116861329622,0,False,False
DOGE/USD,1h,cross_BTC/USD_state_slope=flat + state_slope=uptrend,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0025312238092841,0.0557462491136839,0,False,False
DOT/USD,1h,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_down,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0037160452804052,0.0254545087613977,0,False,False
DOT/USD,1h,cross_BTC/USD_state_vol=high_vol + state_ext=neutral,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0021001739154621,0.1128267815716779,0,False,False
LINK/USD,1h,state_utc_session=utc_europe + state_ext=neutral + state_slope=uptrend,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0034373435430293,0.0728366415414023,0,False,False
CRV/USD,1h,state_utc_session=utc_asia + state_slope=uptrend,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0043599795287819,0.0362223580151388,0,False,False
DOGE/USD,1h,state_ret_day=ret_day_flat + state_ext=stretched_down + state_slope=flat,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0037832934450867,0.0040048083861754,0,True,False
CRV/USD,1h,state_utc_session=utc_asia + state_ext=neutral + state_slope=downtrend,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0054893571479755,0.0152557463588807,0,False,False
CRV/USD,1h,state_utc_session=utc_us + state_volume=vol_quiet,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.006852127326246,0.0198897914115678,0,False,False
DOT/USD,1h,state_utc_session=utc_asia + state_ext=stretched_down + state_slope=flat,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0056620868180686,0.0375281550259649,0,False,False
DOGE/USD,1h,state_weekpart=weekday + state_ext=stretched_up + state_vol=low_vol,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0054164427849123,0.0454650306167963,0,False,False
CRV/USD,1h,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=flat + state_ext=stretched_up,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0067973295409702,0.0446695143576123,0,False,False
LINK/USD,1h,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_down,long,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0077234271090882,0.0312678093161014,0,False,False
DOGE/USD,1h,state_utc_session=utc_us + state_ext=stretched_up + state_slope=uptrend,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-6.649573221180006e-05,0.9662346657676102,10,False,False
DOT/USD,1h,state_ext=stretched_up + state_vol=mid_vol,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0028178585282936,0.2307225477602188,1000,False,False
CRV/USD,1h,cross_BTC/USD_state_slope=downtrend + state_ext=stretched_up,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0030540374098363,0.3511505703613991,100,False,False
DOGE/USD,1h,cross_BTC/USD_state_ext=stretched_up + state_ext=neutral,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0029594942260578,0.2087843545261816,100,False,False
CRV/USD,1h,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=neutral + state_ext=stretched_up,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0033870661353923,0.3177402084916558,100,False,False
CRV/USD,1h,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat + state_ext=neutral,long,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0023673552227313,0.2690048048582536,0,False,False
DOT/USD,1h,state_ext=neutral + state_slope=uptrend,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0016785060559599,0.1153278042401306,0,False,False
DOGE/USD,1h,cross_ETH/USD_state_slope=uptrend + state_slope=flat,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0023515540116431,0.070033354783717,0,False,False
LINK/USD,1h,cross_BTC/USD_state_vol=mid_vol + state_ext=stretched_up,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0033233043674405,0.0816357791865005,0,False,False
CRV/USD,1h,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=neutral + state_ext=stretched_down,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0048118461759014,0.0379412294866816,0,False,False
LINK/USD,1h,state_ext=stretched_up + state_vol=low_vol,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.00348246472812,0.1234883029528761,0,False,False
CRV/USD,1h,cross_BTC/USD_state_vol=mid_vol + state_ext=stretched_up,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0030641937756887,0.0926462378081631,0,False,False
CRV/USD,1h,cross_ETH/USD_state_slope=uptrend + state_ext=neutral,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0023323925805916,0.0624543936803143,0,False,False
CRV/USD,1h,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=uptrend + state_ext=neutral,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0024936132129745,0.0790218481881193,0,False,False
DOT/USD,1h,cross_ETH/USD_state_slope=uptrend + state_slope=flat,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0026811371819461,0.0746930794734548,0,False,False
DOT/USD,1h,state_ret_day=ret_day_flat + state_ext=stretched_down + state_slope=flat,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0040327500587879,0.0215931583657575,0,False,False
DOGE/USD,1h,state_weekpart=weekday + state_ext=stretched_down + state_vol=high_vol,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0084276779404227,0.0465484408367293,0,False,False
DOT/USD,1h,state_weekpart=weekday + state_ext=stretched_up + state_vol=mid_vol,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.00293037462233,0.2628325482579945,1000,False,False
CRV/USD,1h,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0036326736858137,0.2627938230715916,100,False,False
CRV/USD,1h,state_weekpart=weekday + state_ext=stretched_up + state_vol=low_vol,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0031268922570868,0.2431182730962948,1000,False,False
DOT/USD,1h,state_utc_session=utc_us + state_funding=funding_neutral + state_ext=stretched_up,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0031094324544564,0.1362051331863225,0,False,False
LINK/USD,1h,state_oi=oi_flat + state_ext=stretched_up,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0022348751499192,0.070513333638809,0,False,False
LINK/USD,1h,state_funding=funding_neutral + state_oi=oi_flat + state_ext=stretched_up,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0022348751499192,0.070513333638809,0,False,False
LINK/USD,1h,cross_BTC/USD_state_slope=uptrend + state_ext=stretched_up,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0022388472777018,0.1046886624731813,0,False,False
DOGE/USD,1h,state_utc_session=utc_asia + state_ext=stretched_down + state_slope=flat,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0018960762622999,0.1941457146753973,0,False,False
LINK/USD,1h,state_utc_session=utc_us + state_ext=stretched_down + state_slope=downtrend,long,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0012449512186571,0.5916317663380819,0,False,False
LINK/USD,1h,state_utc_session=utc_us + state_volume=vol_normal,long,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0022421552446777,0.1711495261733775,0,False,False
LINK/USD,1h,state_utc_session=utc_asia + state_ext=neutral + state_slope=downtrend,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0017072687963201,0.3510349187808801,0,False,False
CRV/USD,1h,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=flat + state_ext=neutral,long,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0004195202655936,0.6810702446689392,0,False,False
LINK/USD,1h,cross_BTC/USD_state_slope=uptrend + state_slope=flat,long,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0020841526542611,0.05237831569874,0,False,False
DOGE/USD,1h,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=neutral + state_ext=stretched_down,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0027155295486711,0.0941100291205772,0,False,False
DOGE/USD,1h,state_utc_session=utc_asia + state_ext=neutral + state_slope=downtrend,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0018263132153724,0.1814069924700867,0,False,False
DOT/USD,1h,cross_ETH/USD_state_slope=flat + state_ext=stretched_down,long,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0022234040491034,0.1538874927712292,0,False,False
CRV/USD,1h,cross_ETH/USD_state_vol=high_vol + state_ext=neutral,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.002092085890377,0.2593738609760976,0,False,False
LINK/USD,1h,cross_BTC/USD_state_vol=high_vol + state_ext=stretched_up,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0023534097052372,0.1671127787967321,0,False,False
LINK/USD,1h,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_up,long,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0020810686718335,0.5183759917061168,0,False,False
LINK/USD,1h,state_weekpart=weekday + state_ext=stretched_up,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0023791672617988,0.0889240746988291,0,False,False
LINK/USD,1h,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=uptrend + state_ext=neutral,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.000691899759728,0.8043992214358444,0,False,False
DOT/USD,1h,cross_ETH/USD_state_slope=uptrend + state_ext=neutral,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0010987135576197,0.308735667613411,0,False,False
CRV/USD,1h,cross_BTC/USD_state_slope=uptrend + state_slope=downtrend,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0034965432890417,0.2700601042256056,0,False,False
DOT/USD,1h,state_ret_day=ret_day_down + state_ext=stretched_down,long,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0016214702266774,0.2458211536772876,0,False,False
CRV/USD,1h,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_up,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0021968170389395,0.2403719555091705,0,False,False
DOGE/USD,1h,cross_ETH/USD_state_vol=mid_vol + state_ext=stretched_down,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0033611164435384,0.0743364358811109,0,False,False
DOT/USD,1h,cross_ETH/USD_state_vol=high_vol + state_ext=neutral,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0019910617405361,0.1689138897717943,0,False,False
DOGE/USD,1h,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_up,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0002460245567634,0.7988103094350483,0,False,False
DOT/USD,1h,state_ext=neutral + state_vol=high_vol,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0027538708367054,0.1305951661127595,0,False,False
LINK/USD,1h,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_up,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.002374190830313,0.1079966466531052,0,False,False
DOT/USD,1h,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=uptrend + state_ext=neutral,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0014600921040337,0.2265002506344087,0,False,False
DOT/USD,1h,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=flat + state_ext=stretched_up,long,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0021877467140878,0.3986848050007063,0,False,False
LINK/USD,1h,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=downtrend + state_ext=neutral,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0031641780407534,0.0838251008072035,0,False,False
DOGE/USD,1h,state_utc_session=utc_europe + state_ext=neutral + state_slope=uptrend,long,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0027219380538121,0.0653372579246305,0,False,False
CRV/USD,1h,state_volume=vol_quiet + state_ext=neutral,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0036266097442148,0.0903125393677615,0,False,False
DOGE/USD,1h,state_weekpart=weekday + state_ext=neutral + state_vol=high_vol,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0027015782441228,0.0642958770675921,0,False,False
DOT/USD,1h,state_ret_day=ret_day_up + state_ext=neutral + state_slope=flat,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0021669351819345,0.0961234065474463,0,False,False
CRV/USD,1h,cross_BTC/USD_state_ext=stretched_up + state_ext=stretched_up,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.002460486696515,0.3220670290990894,0,False,False
LINK/USD,1h,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=uptrend + state_ext=neutral,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0033487326147669,0.0645284076996692,0,False,False
CRV/USD,1h,state_ret_day=ret_day_up + state_ext=neutral,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0032502320578634,0.0741096630874333,0,False,False
DOT/USD,1h,cross_ETH/USD_state_ext=neutral + state_ext=stretched_up,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0030661133555974,0.1105754281695352,0,False,False
CRV/USD,1h,cross_ETH/USD_state_ext=stretched_up + state_ext=neutral,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0030806392977404,0.2142972346717679,0,False,False
CRV/USD,1h,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=uptrend + state_ext=neutral,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.002084003891683,0.1116086837414895,0,False,False
DOGE/USD,1h,state_ret_day=ret_day_up + state_ext=stretched_up + state_slope=flat,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0023168068203352,0.1509244646164842,0,False,False
DOGE/USD,1h,state_ext=stretched_up + state_slope=flat,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0030935654554351,0.0599131760409581,0,False,False
DOT/USD,1h,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,long,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0004587500554699,0.9528680760408956,0,False,False
CRV/USD,1h,state_oi=oi_flat + state_ext=stretched_down,long,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0009279008354731,0.4441912999687494,0,False,False
CRV/USD,1h,state_funding=funding_neutral + state_ext=stretched_down,long,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0009279008354731,0.4441912999687494,0,False,False
DOGE/USD,1h,state_funding=funding_neutral + state_oi=oi_flat + state_ext=stretched_down,long,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0024347795830554,0.062806965140671,0,False,False
LINK/USD,1h,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat + state_ext=neutral,long,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0004598470588394,0.6724099313364267,0,False,False
CRV/USD,1h,state_utc_session=utc_us + state_ext=stretched_down,long,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0009505311321867,0.6299293362090588,0,False,False
DOT/USD,1h,state_weekpart=weekend + state_ext=neutral + state_vol=high_vol,long,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,7.4349874730377156e-06,0.9983723599737682,0,False,False
DOT/USD,1h,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=uptrend + state_ext=neutral,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0009252730712776,0.4283866031308672,0,False,False
CRV/USD,1h,state_weekpart=weekday + state_ext=stretched_down,long,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.000974634262852,0.4836046882951104,0,False,False
CRV/USD,1h,state_weekpart=weekday + state_ext=stretched_down + state_vol=low_vol,long,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0005479323706677,0.7800610116173523,0,False,False
CRV/USD,1h,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=neutral + state_ext=neutral,long,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0022329457011232,0.0530895461685718,0,False,False
DOGE/USD,1h,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat + state_ext=neutral,long,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0012543555436369,0.2629295852998154,0,False,False
LINK/USD,1h,cross_ETH/USD_state_slope=downtrend + state_ext=stretched_down,long,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0024573633738022,0.0551495794726935,0,False,False
CRV/USD,1h,cross_ETH/USD_state_slope=flat + state_ext=neutral,long,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0006106103265569,0.556804129145499,0,False,False
LINK/USD,1h,state_ext=stretched_down + state_vol=mid_vol,long,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0025019509181526,0.1312056035724829,0,False,False
LINK/USD,1h,state_ext=stretched_down + state_slope=downtrend,long,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.002512488295479,0.0541580297481325,0,False,False
CRV/USD,1h,cross_BTC/USD_state_slope=flat + state_slope=downtrend,long,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0012732902161829,0.4379316551222099,0,False,False
DOGE/USD,1h,state_utc_session=utc_asia + state_ext=stretched_down + state_slope=downtrend,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0019306236424492,0.3264807097197622,0,False,False
DOT/USD,1h,state_ret_day=ret_day_down + state_ext=neutral + state_slope=flat,long,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0012409194420615,0.5355683548845087,0,False,False
DOT/USD,1h,state_ext=stretched_down + state_vol=mid_vol,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0030279464236378,0.1507132273228464,0,False,False
DOT/USD,1h,state_utc_session=utc_europe + state_ext=neutral + state_slope=uptrend,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0016638068518854,0.3713290841010608,0,False,False
LINK/USD,1h,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=neutral + state_ext=stretched_down,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0028639687206696,0.1101367343497261,0,False,False
CRV/USD,1h,cross_ETH/USD_state_slope=flat + state_slope=flat,long,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0007470942644947,0.4763251263788242,0,False,False
LINK/USD,1h,state_ext=stretched_up + state_vol=mid_vol,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0025168087289357,0.1962975854414341,0,False,False
