symbol,timeframe,slice_combination,sample_count,mean_fwd_ret_5,side,tradeable_mean_fwd_ret_5,win_rate,mean_mfe_5,mean_mae_5,fwd_ret_ratio
UNI/USD,1h,cross_BTC/USD_state_ext=stretched_up + state_ext=neutral,112,-0.0069496929921055,short,0.0069496929921055,0.3035714285714285,0.0133428288968346,-0.0200232707704683,-0.3248540558196967
LTC/USD,1h,cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,85,-0.0069150306411071,short,0.0069150306411071,0.2941176470588235,0.0138612644722762,-0.0215564899786913,-0.3083976062935525
DOT/USD,1h,state_ret_day=ret_day_up + state_ext=stretched_down + state_slope=downtrend,27,-0.0068885089888165,short,0.0068885089888165,0.3333333333333333,0.0259732173367911,-0.0176516678295763,-0.4296950197094124
SOL/USD,1h,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,18,-0.0068882587894462,short,0.0068882587894462,0.4444444444444444,0.020025134400905,-0.0178908424435716,-0.3414113057387307
SUSHI/USD,1h,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=stretched_up + state_ext=neutral,20,0.0068866447405283,long,0.0068866447405283,0.6,0.0464957370841516,-0.0121281244543249,0.3114652772413336
LINK/USD,1h,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=stretched_up + state_ext=neutral,189,-0.0068559082234009,short,0.0068559082234009,0.3121693121693121,0.0100396827599661,-0.0152266821331238,-0.4407084882381309
SOL/USD,1h,state_weekpart=weekday + state_ext=stretched_up,5589,0.0068345599361928,long,0.0068345599361928,0.4888173197351941,0.0283621911914801,-0.0201873224415174,0.0328757863008317
DOGE/USD,1h,state_weekpart=weekend + state_ext=stretched_up + state_vol=mid_vol,102,0.0068193094915766,long,0.0068193094915766,0.5882352941176471,0.0185331378746899,-0.0115296422225031,0.3336976326666376
ETH/USD,1h,state_ret_day=ret_day_up + state_ext=stretched_down,21,0.006791514515234896,long,0.006791514515234896,0.7142857142857143,0.019568878813648095,-0.008529943814512357,0.6574071623330835
SOL/USD,1h,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,40,-0.0067787798690137,short,0.0067787798690137,0.325,0.0156436349483723,-0.0181822286518428,-0.404508933448047
SUSHI/USD,1h,state_ret_day=ret_day_down + state_ext=stretched_up + state_slope=uptrend,151,0.0067764729662745,long,0.0067764729662745,0.5629139072847682,0.0515087960214703,-0.0202121675928872,0.2211306355981223
ADA/USD,1h,state_utc_session=utc_asia + state_ext=stretched_down + state_slope=flat,31,-0.0067727548841914,short,0.0067727548841914,0.1935483870967742,0.0076454120512826,-0.0132797419106367,-0.8518794113393837
LTC/USD,1h,state_ret_day=ret_day_flat + state_ext=stretched_up + state_slope=flat,55,-0.0067512888680922,short,0.0067512888680922,0.3454545454545454,0.0103350405771755,-0.0188034532969314,-0.397732384098922
CRV/USD,1h,state_ret_day=ret_day_flat + state_ext=stretched_down + state_slope=uptrend,23,0.006749031720563,long,0.006749031720563,0.6086956521739131,0.0259138678099325,-0.0175416618967454,0.2900675499141997
UNI/USD,1h,cross_ETH/USD_state_slope=uptrend + state_slope=downtrend,75,-0.0067456117195997,short,0.0067456117195997,0.3866666666666666,0.0218524084529691,-0.0192695904871667,-0.345440941711392
LINK/USD,1h,state_weekpart=weekend + state_ext=stretched_down + state_vol=high_vol,77,0.0067336563706725,long,0.0067336563706725,0.7012987012987013,0.02805950836256,-0.0205580952788696,0.2717469832997322
UNI/USD,1h,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=uptrend + state_ext=neutral,88,-0.0067252305193451,short,0.0067252305193451,0.3068181818181818,0.0112593257437842,-0.0185393650387937,-0.3371024465385455
BCH/USD,1h,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,27,-0.0066986468450256,short,0.0066986468450256,0.5185185185185185,0.0110171497884703,-0.0194534176753547,-0.3142375509498286
LINK/USD,1h,cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,36,0.0066621352489261,long,0.0066621352489261,0.6111111111111112,0.0218395436763221,-0.0132830137481629,0.2598916284830639
ADA/USD,1h,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,97,-0.0066408050932665,short,0.0066408050932665,0.3092783505154639,0.0108797798797896,-0.0186052627259688,-0.3572079180566805
SOL/USD,1h,state_utc_session=utc_us + state_ext=stretched_down + state_slope=uptrend,62,0.0066124682382451,long,0.0066124682382451,0.5645161290322581,0.0476644144881157,-0.0277051206705758,0.1307331028611145
LINK/USD,1h,cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,55,-0.0066121937241408,short,0.0066121937241408,0.4,0.0240994447948527,-0.0201035803964501,-0.3049941358488774
CRV/USD,1h,state_ret_day=ret_day_up + state_ext=stretched_down + state_slope=flat,27,-0.0065435803424953,short,0.0065435803424953,0.2592592592592592,0.0146757263069613,-0.0200365352306497,-0.3282920449600347
