symbol,timeframe,slice_combination,sample_count,mean_fwd_ret_5,side,tradeable_mean_fwd_ret_5,win_rate,mean_mfe_5,mean_mae_5,fwd_ret_ratio,research_shard_id
UNI/USD,1h,state_ret_day=ret_day_down + state_ext=neutral,6056,0.0009094460755874,long,0.0009094460755874,0.5219616908850726,0.0327982536495109,-0.0166822355724639,0.0397586552791523,crypto-1h-02
LTC/USD,1h,state_ret_day=ret_day_down + state_ext=neutral + state_slope=flat,565,-0.0009093281606417,short,0.0009093281606417,0.4831858407079646,0.012251642872242,-0.0117139632136851,-0.0670244754512262,crypto-1h-02
LTC/USD,1h,state_ret_day=ret_day_down + state_ext=stretched_down + state_slope=downtrend,972,0.0009069863838728,long,0.0009069863838728,0.5576131687242798,0.0175269468206228,-0.0158810836400829,0.0503189085859601,crypto-1h-02
SOL/USD,1h,state_ret_day=ret_day_flat + state_ext=stretched_up + state_slope=flat,551,0.0009069020649419,long,0.0009069020649419,0.4718693284936479,0.0202574538442965,-0.0175411159412579,0.0352710874825428,crypto-1h-02
LTC/USD,1h,state_ret_day=ret_day_up + state_ext=neutral,1765,-0.0009054663430178,short,0.0009054663430178,0.4634560906515581,0.0106245577755654,-0.0104646976470909,-0.0705169888491551,crypto-1h-02
SOL/USD,1h,cross_USO_state_slope=uptrend + state_ext=stretched_up,450,-0.000904663177107,short,0.000904663177107,0.4577777777777778,0.0130435170711981,-0.0141000265986037,-0.0522432001848958,crypto-1h-02
SOL/USD,1h,cross_USO_state_slope=uptrend + cross_TLT_state_ext=neutral + state_ext=stretched_up,450,-0.000904663177107,short,0.000904663177107,0.4577777777777778,0.0130435170711981,-0.0141000265986037,-0.0522432001848958,crypto-1h-02
SOL/USD,1h,cross_USO_state_slope=downtrend + cross_TLT_state_ext=neutral + state_ext=stretched_down,504,-0.0009035692733437,short,0.0009035692733437,0.5079365079365079,0.0178466543814223,-0.0187737682133287,-0.0447837974350295,crypto-1h-02
UNI/USD,1h,cross_USO_state_slope=flat + cross_TLT_state_ext=neutral + state_ext=stretched_up,360,0.0009008227853198,long,0.0009008227853198,0.4388888888888889,0.04740394276892,-0.0244259013763641,0.0234544021438698,crypto-1h-02
UNI/USD,1h,cross_USO_state_slope=flat + state_ext=stretched_up,360,0.0009008227853198,long,0.0009008227853198,0.4388888888888889,0.04740394276892,-0.0244259013763641,0.0234544021438698,crypto-1h-02
LTC/USD,1h,state_ret_day=ret_day_down + state_ext=stretched_down,1037,0.0008997130545707,long,0.0008997130545707,0.5544840887174542,0.0175784174673663,-0.0158476842122502,0.0492803999075487,crypto-1h-02
SUSHI/USD,1h,state_funding=funding_neutral + state_ext=neutral,3681,-0.0008984986991221,short,0.0008984986991221,0.4794892692203206,0.0310026182404854,-0.0179341133942324,-0.0409229931265784,crypto-1h-02
SUSHI/USD,1h,state_funding=funding_short + state_ext=stretched_down,1072,-0.0008969802164745,short,0.0008969802164745,0.5382462686567164,0.0509191611326648,-0.0246730051471799,-0.0301575259744302,crypto-1h-02
XRP/USD,1h,state_utc_session=utc_asia + state_funding=funding_long + state_ext=neutral,881,0.0008957756038604,long,0.0008957756038604,0.5368898978433598,0.010424468412001,-0.0086080091504409,0.0695867712186842,crypto-1h-02
LTC/USD,1h,state_ret_day=ret_day_up + state_ext=stretched_up + state_slope=uptrend,684,-0.0008937181278419,short,0.0008937181278419,0.4576023391812865,0.01320488329727,-0.0144763811076337,-0.0505025622113501,crypto-1h-02
XRP/USD,1h,state_ext=stretched_down + state_slope=downtrend,2882,0.000891797228942,long,0.000891797228942,0.5489243580846634,0.0206547778033948,-0.0199956699246391,0.0346135010527675,crypto-1h-02
SOL/USD,1h,cross_USO_state_slope=flat + cross_TLT_state_slope=uptrend + state_ext=stretched_up,160,0.0008909342055692,long,0.0008909342055692,0.54375,0.0176243220204706,-0.0141470367153521,0.0391858872756346,crypto-1h-02
SOL/USD,1h,state_utc_session=utc_europe + state_volume=vol_quiet,4072,0.0008908102427631,long,0.0008908102427631,0.474705304518664,0.0190835063768601,-0.0160223203265742,0.0211181485262418,crypto-1h-02
XRP/USD,1h,cross_USO_state_slope=uptrend + state_slope=uptrend,862,-0.000890173578168,short,0.000890173578168,0.4501160092807424,0.011060423602633,-0.0104803313746754,-0.0639293971538528,crypto-1h-02
