symbol,timeframe,slice_combination,regime,regime_symbol,diagnostic_status,regime_window_rows,slice_n,slice_mean_ret_costadj,slice_win_rate,slice_t_stat_nw,slice_p_value_nw,slice_pass,baseline_mean_ret_costadj,excess_vs_baseline,best_parent_filter,best_parent_mean_ret_costadj,excess_vs_best_parent,rank,bin_mode,validation_n_folds,side,verdict,triage_bucket,train_n,train_pass,valid_n,valid_pass,valid_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_excess_vs_best_parent,valid_p_value_nw,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,scenario_survived_count,scenario_positive_baseline_excess_count,scenario_positive_parent_excess_count,scenario_significant_count,robustness_score,default_verdict,cost2_verdict,cost5_verdict,split06_verdict,split08_verdict,short_borrow2_verdict,short_borrow5_verdict,short_borrow10_verdict,search_wide_family_size_regime,search_wide_rank_regime,search_wide_bh_pass_regime,search_wide_bonferroni_pass_regime,research_shard_id,candidate_key,strict_gate_pass,status,live_decay_flag,not_regime_evaluated,all_regime_mean_ret_costadj,regime_excess_vs_all,regime_candidate_status
BCH/USD,1d,state_ret_day=ret_day_down + state_ext=neutral,neutral,BTC/USD,ok,633,25,0.00022368111022788795,0.48,0.01040608507148925,0.9916972952286154,False,0.0015776416431969344,-0.0013539605329690465,state_ext=neutral,0.007000144111094001,-0.006776463000866113,21,rolling,4,long,rejected,late_emerging_valid_supported,33,False,27,True,0.0347919978018083,0.0406916249804054,state_ext=neutral,0.0166956942952794,0.0304653599180642,0,0,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,124,False,False,crypto-1d-00,BCH/USD|1d|state_ret_day=ret_day_down + state_ext=neutral|rolling,False,research_only,False,False,0.010299150481781654,-0.010075469371553767,unsupported
DOT/USD,1h,state_ret_day=ret_day_flat + state_ext=stretched_up + state_slope=uptrend,neutral,BTC/USD,ok,3675,41,0.0002098539337964039,0.5609756097560976,0.042902487600982205,0.9657792657593061,False,0.00028287223539228307,-7.301830159587918e-05,state_ret_day=ret_day_flat + state_ext=stretched_up,0.00112414275955744,-0.0009142888257610361,8,rolling,4,short,rejected,late_emerging_valid_supported,98,False,22,True,0.0071145793403984,0.0104767609785469,state_ret_day=ret_day_flat + state_ext=stretched_up,0.0079118430843989,0.0278279448556144,0,0,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,122,False,False,crypto-1h-01,,False,,,False,0.003746582579219465,-0.003536728645423061,unsupported
BCH/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_up,neutral,BTC/USD,ok,633,13,-0.000247476176275227,0.5384615384615384,-0.022486980534782732,0.9820594974035584,False,-0.001977641643196937,0.0017301654669217102,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=uptrend,0.01666356958381234,-0.016911045760087565,5,rolling,4,short,rejected,late_emerging_recent_only,15,False,27,True,0.0311457836043522,0.0322461564257551,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=uptrend,0.0185026817107705,0.0003486143318518,1,1,0.25,0,8,8,8,8.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,123,False,False,crypto-1d-00,BCH/USD|1d|cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_up|rolling,False,research_only,False,False,0.030063509376680796,-0.030310985552956023,unsupported
XRP/USD,1d,cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,neutral,BTC/USD,ok,387,22,-0.0018900972731433305,0.6363636363636364,-0.11169735086338722,0.9110633798913652,False,-0.00556216759725024,0.00367207032410691,cross_ETH/USD_state_slope=uptrend,0.01789524321720739,-0.01978534049035072,41,rolling,4,short,rejected,late_emerging_valid_supported,28,False,15,True,0.0362750810817967,0.0271450317862424,cross_ETH/USD_state_slope=uptrend,0.0164526077411195,0.0005195963097095,0,0,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,121,False,False,crypto-1d-02,XRP/USD|1d|cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down|rolling,False,research_only,False,False,0.011235078787304037,-0.013125176060447368,unsupported
LTC/USD,1h,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_up,neutral,BTC/USD,ok,3675,143,-0.002309330769507795,0.5454545454545454,-0.8914914118820474,0.37266559684900646,False,-0.0002971964642793903,-0.0020121343052284047,cross_ETH/USD_state_slope=uptrend,0.00035769288951835286,-0.0026670236590261476,158,rolling,4,short,rejected,late_emerging_valid_supported,267,False,59,True,0.0046336700910365,0.0083603769615824,cross_BTC/USD_state_ext=neutral + state_ext=stretched_up,0.0018324466812092,0.037228650741157,0,0,0.0,0,8,7,5,7.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,78,False,False,crypto-1h-02,,False,,,False,-0.00019989457006959452,-0.0021094361994382005,unsupported
UNI/USD,1d,cross_BTC/USD_state_slope=flat + state_ext=stretched_up,neutral,BTC/USD,ok,633,53,-0.002623006118598489,0.4716981132075472,-0.13009764733050866,0.8964891714606804,False,0.0073053513250917945,-0.009928357443690283,state_ext=stretched_up,0.025572457180732994,-0.028195463299331484,42,rolling,4,short,rejected,late_emerging_valid_supported,138,False,69,True,0.0318497787658,0.0295121777338637,state_ext=stretched_up,0.0150818944753113,0.0149873302443903,0,0,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,119,False,False,crypto-1d-02,UNI/USD|1d|cross_BTC/USD_state_slope=flat + state_ext=stretched_up|rolling,False,research_only,False,False,0.005982288573635607,-0.008605294692234096,unsupported
CRV/USD,1d,state_ret_day=ret_day_flat + state_ext=stretched_up,neutral,BTC/USD,ok,444,36,-0.0038374661287241363,0.4722222222222222,-0.2804891616579351,0.7791022396233831,False,0.0016904564387623783,-0.005527922567486515,state_ext=stretched_up,0.011046474265076154,-0.014883940393800291,19,rolling,4,short,rejected,late_emerging_valid_supported,46,False,36,True,0.0412345972552873,0.0296080265421035,state_ext=stretched_up,0.0026934767169914,0.0270002813153933,0,0,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,110,False,False,crypto-1d-01,CRV/USD|1d|state_ret_day=ret_day_flat + state_ext=stretched_up|rolling,False,research_only,False,False,0.009300911863890288,-0.013138377992614424,unsupported
DOGE/USD,1d,cross_ETH/USD_state_vol=mid_vol + state_ext=stretched_down,neutral,BTC/USD,ok,633,89,-0.005491436511162189,0.48314606741573035,-0.36569010970783977,0.7145963270294826,False,-0.007631334505889643,0.002139897994727454,state_ext=stretched_down,-0.0016315585546570776,-0.003859877956505111,25,rolling,4,short,rejected,late_emerging_valid_supported,138,False,168,True,0.0200967219359131,0.0140832600734536,cross_ETH/USD_state_vol=mid_vol,0.0059057093397168,0.0369775564081913,0,0,0.0,0,8,7,6,7.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,107,False,False,crypto-1d-01,DOGE/USD|1d|cross_ETH/USD_state_vol=mid_vol + state_ext=stretched_down|rolling,False,research_only,False,False,0.016917365050970263,-0.02240880156213245,unsupported
SUSHI/USD,1d,cross_BTC/USD_state_slope=uptrend + state_slope=downtrend,neutral,BTC/USD,ok,633,1,-0.006177820740276085,0.0,,,False,-5.1982298647925425e-05,-0.006125838441628159,cross_BTC/USD_state_slope=uptrend,-0.0047975746905096674,-0.0013802460497664175,33,rolling,4,short,rejected,late_emerging_valid_supported,12,False,17,True,0.1166849185839012,0.105585622335432,cross_BTC/USD_state_slope=uptrend,0.1027212073748417,8.728545471292648e-06,0,0,0.0,0,8,8,8,8.0,rejected,rejected,rejected,rejected,provisional,rejected,rejected,rejected,124,,False,False,crypto-1d-02,SUSHI/USD|1d|cross_BTC/USD_state_slope=uptrend + state_slope=downtrend|rolling,False,research_only,False,False,0.0725520551610025,-0.07872987590127858,unsupported
XRP/USD,1d,cross_BTC/USD_state_slope=flat + state_slope=uptrend,neutral,BTC/USD,ok,387,30,-0.006495912142054611,0.6333333333333333,-0.1433262697232827,0.8860325097716482,False,-0.00556216759725024,-0.0009337445448043703,state_slope=uptrend,0.01790728814048963,-0.02440320028254424,36,rolling,4,short,rejected,late_emerging_valid_supported,41,False,17,True,0.0486726666232997,0.0395426173277454,state_slope=uptrend,0.0136167689459305,2.5030872286002648e-06,0,0,0.0,0,8,8,8,8.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,118,False,False,crypto-1d-02,XRP/USD|1d|cross_BTC/USD_state_slope=flat + state_slope=uptrend|rolling,False,research_only,False,False,0.003573711158245063,-0.010069623300299674,unsupported
LTC/USD,1d,cross_BTC/USD_state_slope=flat + state_ext=stretched_up,neutral,BTC/USD,ok,633,57,-0.006634515296322418,0.5263157894736842,-0.4966420742866242,0.6194414774267181,False,0.0001877699858553224,-0.00682228528217774,state_ext=stretched_up,0.008517940610474395,-0.015152455906796813,6,rolling,4,short,rejected,late_emerging_regime_switching,104,False,51,True,0.0237026746187543,0.0226876105200783,state_ext=stretched_up,0.0112773424731787,0.0059105812899193,2,101,0.5,0,8,8,8,9.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,97,False,False,crypto-1d-02,LTC/USD|1d|cross_BTC/USD_state_slope=flat + state_ext=stretched_up|rolling,False,research_only,False,False,0.011790900199225796,-0.018425415495548214,unsupported
SUSHI/USD,1d,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,neutral,BTC/USD,ok,633,37,-0.007762376503786859,0.4864864864864865,-0.4876067433018084,0.6258284182525315,False,-0.00034801770135207017,-0.007414358802434789,cross_BTC/USD_state_slope=downtrend + state_ext=stretched_down,0.01123778981277708,-0.01900016631656394,18,rolling,4,long,rejected,late_emerging_recent_only,34,False,31,True,0.0335836320272812,0.0516829282757504,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat,0.0108424038833807,0.0116787519846748,1,1,0.25,0,8,8,8,8.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,100,False,False,crypto-1d-02,SUSHI/USD|1d|cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down|rolling,False,research_only,False,False,0.008456663734598559,-0.01621904023838542,unsupported
CRV/USD,1d,cross_BTC/USD_state_slope=uptrend + state_slope=flat,neutral,BTC/USD,ok,444,29,-0.009582373379817266,0.4827586206896552,-0.3748689556788669,0.7077579280456314,False,0.0016904564387623783,-0.011272829818579645,cross_BTC/USD_state_slope=uptrend,0.006733883388006372,-0.01631625676782364,20,rolling,4,short,rejected,late_emerging_valid_supported,61,False,28,True,0.0686095327990036,0.0569829620858199,cross_BTC/USD_state_slope=uptrend,0.0339891164919645,0.0186883496191434,0,0,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,106,False,False,crypto-1d-01,CRV/USD|1d|cross_BTC/USD_state_slope=uptrend + state_slope=flat|rolling,False,research_only,False,False,0.009953689693935664,-0.01953606307375293,unsupported
CRV/USD,1d,state_ext=stretched_up + state_slope=flat,neutral,BTC/USD,ok,444,24,-0.009778884117344224,0.4583333333333333,-0.39457490004349444,0.6931566404569458,False,0.0016904564387623783,-0.011469340556106603,state_ext=stretched_up,0.011046474265076154,-0.02082535838242038,22,rolling,4,short,rejected,late_emerging_valid_supported,52,False,35,True,0.062653108080759,0.0510265373675753,state_ext=stretched_up,0.0241119875424632,0.0102946759220603,0,0,0.0,0,8,7,6,7.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,105,False,False,crypto-1d-01,CRV/USD|1d|state_ext=stretched_up + state_slope=flat|rolling,False,research_only,False,False,0.02436395883613977,-0.03414284295348399,unsupported
DOGE/USD,1d,cross_BTC/USD_state_slope=uptrend + state_slope=flat,neutral,BTC/USD,ok,633,34,-0.009917331003994063,0.35294117647058826,-0.7323114867668126,0.4639784698201046,False,-0.007631334505889643,-0.0022859964981044208,state_slope=flat,-0.007537133848403937,-0.0023801971555901264,6,rolling,4,short,rejected,late_emerging_recent_only,81,False,43,True,0.035307434982607,0.0292939731201474,state_slope=flat,0.0274152385864694,0.0214612850061488,1,1,0.25,0,8,8,8,8.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,81,False,False,crypto-1d-01,DOGE/USD|1d|cross_BTC/USD_state_slope=uptrend + state_slope=flat|rolling,False,research_only,False,False,0.024751328440944066,-0.03466865944493813,unsupported
SUSHI/USD,1d,cross_BTC/USD_state_slope=flat + state_ext=stretched_up,neutral,BTC/USD,ok,633,61,-0.010309287765073323,0.4262295081967213,-0.49428532857377105,0.6211046850901967,False,-5.1982298647925425e-05,-0.010257305466425398,cross_BTC/USD_state_slope=flat,0.008069368754717867,-0.01837865651979119,49,rolling,4,short,rejected,late_emerging_valid_supported,149,False,41,True,0.0503248530481954,0.0392255567997263,state_ext=stretched_up,0.0195564160254181,0.0137122444401662,0,0,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,98,False,False,crypto-1d-02,SUSHI/USD|1d|cross_BTC/USD_state_slope=flat + state_ext=stretched_up|rolling,False,research_only,False,False,0.010230602682676266,-0.02053989044774959,unsupported
SUSHI/USD,1d,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=flat + state_ext=stretched_up,neutral,BTC/USD,ok,633,44,-0.01089620536993924,0.4090909090909091,-0.47112884872447175,0.6375487249426945,False,-5.1982298647925425e-05,-0.010844223071291315,cross_ETH/USD_state_slope=flat,0.014026318255936815,-0.024922523625876054,53,rolling,4,short,rejected,late_emerging_valid_supported,80,False,32,True,0.0630936505741804,0.0519943543257112,cross_ETH/USD_state_slope=flat + state_ext=stretched_up,0.0062812579305616,0.0061370236275695,0,0,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,102,False,False,crypto-1d-02,SUSHI/USD|1d|cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=flat + state_ext=stretched_up|rolling,False,research_only,False,False,0.024415678438804544,-0.03531188380874378,unsupported
BCH/USD,1d,cross_BTC/USD_state_slope=downtrend + state_ext=neutral,neutral,BTC/USD,ok,633,23,-0.011236952467115296,0.30434782608695654,-0.5359666173021196,0.5919816221618559,False,0.0015776416431969344,-0.01281459411031223,cross_BTC/USD_state_slope=downtrend,0.015105268602029948,-0.026342221069145244,20,rolling,4,long,rejected,late_emerging_valid_supported,25,False,22,True,0.0432297738412528,0.0491294010198499,state_ext=neutral,0.0251334703347239,0.0439023541516867,0,0,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,92,False,False,crypto-1d-00,BCH/USD|1d|cross_BTC/USD_state_slope=downtrend + state_ext=neutral|rolling,False,research_only,False,False,0.005958617453909096,-0.017195569921024393,unsupported
BCH/USD,1d,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=stretched_down + state_ext=neutral,neutral,BTC/USD,ok,633,19,-0.01373109161401819,0.2631578947368421,-0.6821224130573451,0.4951615493788575,False,0.0015776416431969344,-0.015308733257215124,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=stretched_down,0.021652265075976354,-0.035383356689994545,24,rolling,4,long,rejected,late_emerging_valid_supported,20,False,19,True,0.0548561299894382,0.0607557571680353,cross_ETH/USD_state_ext=stretched_down + state_ext=neutral,0.008056549335494,0.0084991313800111,0,0,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,88,False,False,crypto-1d-00,BCH/USD|1d|cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=stretched_down + state_ext=neutral|rolling,False,research_only,False,False,0.005199186149065743,-0.01893027776308393,unsupported
BCH/USD,1h,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_down,neutral,BTC/USD,ok,3675,7,-0.016022982628727568,0.42857142857142855,-1.3744818980812152,0.16929212622699352,False,0.00016011929494853233,-0.0161831019236761,cross_BTC/USD_state_slope=flat,0.0006310133511829685,-0.016653995979910536,3,rolling,4,short,rejected,late_emerging_valid_supported,23,False,15,True,0.0170404482356006,0.0197766114315666,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_down,0.0133175125043035,0.0307875258440006,0,0,0.0,0,8,8,8,8.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,46,False,False,crypto-1h-00,,False,,,False,0.00746468867342334,-0.02348767130215091,unsupported
BCH/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_up,neutral,BTC/USD,ok,633,35,-0.016625830268707932,0.5142857142857142,-1.0133539535847622,0.3108911251095161,False,-0.001977641643196937,-0.014648188625510995,state_ext=stretched_up,0.012531685761074858,-0.02915751602978279,1,rolling,4,short,rejected,late_emerging_regime_switching,65,False,47,True,0.0168785632510416,0.0179789360724445,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up,0.0042116551699689,0.0348794189180821,2,101,0.5,0,8,7,8,8.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,71,False,False,crypto-1d-00,BCH/USD|1d|cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_up|rolling,False,research_only,False,False,0.011494105298977274,-0.028119935567685207,unsupported
DOGE/USD,1d,cross_BTC/USD_state_slope=uptrend + state_ext=stretched_down,neutral,BTC/USD,ok,633,15,-0.016722105536934238,0.26666666666666666,-2.3531097531881544,0.018617138152924095,False,-0.007631334505889643,-0.009090771031044595,state_ext=stretched_down,-0.0016315585546570776,-0.01509054698227716,8,rolling,4,short,rejected,late_emerging_valid_supported,64,False,23,True,0.0651057674964097,0.0590923056339501,state_ext=stretched_down,0.0549321560148036,0.000762723470256,1,10,0.25,0,8,8,7,8.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,17,False,False,crypto-1d-01,DOGE/USD|1d|cross_BTC/USD_state_slope=uptrend + state_ext=stretched_down|rolling,False,research_only,False,False,0.04092041015346422,-0.05764251569039845,unsupported
UNI/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,neutral,BTC/USD,ok,633,10,-0.01801728020274882,0.5,-1.181167386613442,0.23753623437258575,False,0.0073053513250917945,-0.025322631527840617,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat,0.020423221198777333,-0.038440501401526155,56,rolling,4,short,rejected,late_emerging_valid_supported,37,False,19,True,0.0570881840491962,0.0547505830172599,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat,0.0140859363113581,0.0315561216267732,0,0,0.0,0,8,7,6,7.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,61,False,False,crypto-1d-02,UNI/USD|1d|cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down|rolling,False,research_only,False,False,0.04083792061726504,-0.05885520082001386,unsupported
SUSHI/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_up,neutral,BTC/USD,ok,633,32,-0.02406904834222288,0.40625,-0.9300115395260935,0.3523651098049272,False,-5.1982298647925425e-05,-0.024017066043574956,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up,0.0135204769431021,-0.037589525285324984,11,rolling,4,short,rejected,late_emerging_recent_only,72,False,28,True,0.0800096303277289,0.0689103340792598,cross_BTC/USD_state_slope=flat + state_ext=stretched_up,0.0296847772795335,0.0001545993185356,1,1,0.25,0,8,8,8,8.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,75,False,False,crypto-1d-02,SUSHI/USD|1d|cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_up|rolling,False,research_only,False,False,0.019785616644088035,-0.043854664986310916,unsupported
UNI/USD,1d,cross_BTC/USD_state_slope=uptrend + state_slope=downtrend,neutral,BTC/USD,ok,633,11,-0.032353192947693454,0.45454545454545453,-0.7220926602576881,0.4702375104827814,False,0.0073053513250917945,-0.03965854427278525,cross_BTC/USD_state_slope=uptrend,0.008205200001292634,-0.04055839294898609,8,rolling,4,short,rejected,late_emerging_recent_only,9,False,24,True,0.0567715179787586,0.0544339169468223,cross_BTC/USD_state_slope=uptrend,0.0434815620220025,0.0114045282512604,1,1,0.25,0,8,8,8,8.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,84,False,False,crypto-1d-02,UNI/USD|1d|cross_BTC/USD_state_slope=uptrend + state_slope=downtrend|rolling,False,research_only,False,False,0.06129769484990169,-0.09365088779759514,unsupported
CRV/USD,1d,cross_BTC/USD_state_slope=downtrend + state_ext=stretched_up,neutral,BTC/USD,ok,444,11,-0.058469503574316156,0.36363636363636365,-1.3429301310333384,0.1792945987814758,False,0.0016904564387623783,-0.06015996001307854,state_ext=stretched_up,0.011046474265076154,-0.06951597783939231,18,rolling,4,short,rejected,late_emerging_valid_supported,27,False,18,True,0.0426329530776568,0.031006382364473,state_ext=stretched_up,0.0040918325393609,0.0279987869449738,0,0,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,47,False,False,crypto-1d-01,CRV/USD|1d|cross_BTC/USD_state_slope=downtrend + state_ext=stretched_up|rolling,False,research_only,False,False,0.006551113841986293,-0.06502061741630245,unsupported
