symbol,timeframe,slice_combination,side,short_cost_bps,train_n,train_mean_ret_costadj,train_baseline_mean_ret_costadj,train_excess_vs_baseline,train_best_parent_filter,train_best_parent_mean_ret_costadj,train_excess_vs_best_parent,train_t_stat_nw,train_pass,valid_n,valid_mean_ret_costadj,valid_baseline_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_best_parent_mean_ret_costadj,valid_excess_vs_best_parent,valid_t_stat_nw,valid_p_value_nw,valid_pass,walk_forward_folds,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,survived,verdict
FUT/ES,1h,state_session=afternoon + state_slope=flat,long,0.0,310,-0.000182056667940962,-0.00014290154565703984,-3.9155122283922165e-05,state_session=afternoon,-0.00015135179755456382,-3.070487038639818e-05,-0.9407055091200434,False,153,0.00039690171755012225,0.0002298800698212744,0.00016702164772884785,state_slope=flat,0.00039025522215765045,6.646495392471799e-06,0.8111108023452341,0.4173020429080334,False,4,0,0000,0.0,False,rejected
FUT/NQ,1h,state_ext=stretched_down + state_vol=high_vol,long,0.0,65,0.0021957085631553195,-0.0001375186224094887,0.002333227185564808,state_ext=stretched_down,0.0021957085631553195,0.0,1.8204720339786806,False,29,0.0003929670596278163,0.0004602063127300798,-6.723925310226351e-05,state_vol=high_vol,0.0011007505932384117,-0.0007077835336105954,0.1332322919959235,0.8940096731733531,False,4,1,0100,0.25,False,rejected
FUT/ES,1h,state_ext=neutral + state_slope=flat,long,0.0,1079,-0.0003334856966039195,-0.00014290154565703984,-0.0001905841509468797,state_ext=neutral,-0.00014194608363174609,-0.00019153961297217344,-1.5888367785326165,False,521,0.0003709796234507561,0.0002298800698212744,0.0001410995536294817,state_slope=flat,0.00039025522215765045,-1.9275598706894358e-05,1.402852749722564,0.1606607532947817,False,4,0,0000,0.0,False,rejected
FUT/ES,1h,state_session=morning + state_ext=neutral,long,0.0,2084,-0.00013930895657211185,-0.00014290154565703984,3.592589084927989e-06,state_ext=neutral,-0.00014194608363174609,2.6371270596342393e-06,-0.6970640416357908,False,884,0.00035064118338684326,0.0002298800698212744,0.00012076111356556886,state_session=morning,0.00035905731758636126,-8.416134199518003e-06,1.285143431223661,0.19874216706220715,False,4,0,0000,0.0,False,rejected
FUT/ES,1h,state_session=morning + state_slope=flat,long,0.0,673,-0.00044650647953134356,-0.00014290154565703984,-0.0003036049338743037,state_session=morning,-0.0001542514775043418,-0.0002922550020270018,-1.3660706096634916,False,318,0.0003365099983428557,0.0002298800698212744,0.00010662992852158128,state_slope=flat,0.00039025522215765045,-5.3745223814794776e-05,1.0406302472640547,0.2980471875189106,False,4,0,0000,0.0,False,rejected
FUT/NQ,1h,state_session=afternoon + state_slope=flat,long,0.0,289,-0.0001521555314040546,-0.0001375186224094887,-1.4636908994565925e-05,state_session=afternoon,-7.77992578971497e-05,-7.435627350690491e-05,-0.5165921543324258,False,140,0.00032377503413661036,0.0004602063127300798,-0.00013643127859346943,state_slope=flat,0.0006267801691866974,-0.000303005135050087,0.5006252658345618,0.6166348774540305,False,4,0,0000,0.0,False,rejected
FUT/CL,1h,state_ext=stretched_up + state_vol=high_vol,long,0.0,285,0.004543360659515652,0.0003589147061134876,0.004184445953402165,state_ext=stretched_up,0.004065957208108854,0.00047740345140679773,1.0404020259664768,False,292,0.00021565000775827166,-0.0004929014971177753,0.000708551504876047,state_ext=stretched_up,0.0007476838622526933,-0.0005320338544944216,0.12750464227816366,0.8985409991657833,False,4,0,0000,0.0,False,rejected
FUT/GC,1h,state_session=morning + state_slope=flat,long,0.0,537,0.001110945554257692,0.0001791537087979265,0.0009317918454597654,state_slope=flat,0.0009598530404500808,0.00015109251380761117,2.3162627109546006,True,265,0.00019833360597840515,-0.0004393470486976544,0.0006376806546760595,state_session=morning,-0.00015021568152930447,0.0003485492875077096,0.27935675194593496,0.7799710573016747,False,4,1,0100,0.25,False,rejected
FUT/NQ,1h,state_session=afternoon + state_ext=neutral,long,0.0,1500,-0.0001349111853987236,-0.0001375186224094887,2.607437010765097e-06,state_session=afternoon,-7.77992578971497e-05,-5.711192750157389e-05,-0.7902260245238513,False,632,0.0001956908962438469,0.0004602063127300798,-0.00026451541648623287,state_ext=neutral,0.000381497986395937,-0.0001858070901520901,0.5150352789101849,0.6065283676500286,False,4,0,0000,0.0,False,rejected
FUT/ES,1h,state_ext=neutral + state_slope=uptrend,long,0.0,1219,-0.0001830508811571872,-0.00014290154565703984,-4.014933550014737e-05,state_ext=neutral,-0.00014194608363174609,-4.110479752544112e-05,-0.9698092335920147,False,652,0.00018101892476422155,0.0002298800698212744,-4.8861145057052855e-05,state_slope=uptrend,0.00020827930748341627,-2.726038271919472e-05,0.6731449601487346,0.5008550730239121,False,4,0,0000,0.0,False,rejected
