rank,symbol,timeframe,slice_combination,side,verdict,triage_bucket,train_n,train_pass,valid_n,valid_pass,valid_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_excess_vs_best_parent,valid_p_value_nw,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,scenario_survived_count,scenario_positive_baseline_excess_count,scenario_positive_parent_excess_count,scenario_significant_count,robustness_score,default_verdict,cost2_verdict,cost5_verdict,split06_verdict,split08_verdict,short_borrow2_verdict,short_borrow5_verdict,short_borrow10_verdict,search_wide_family_size,search_wide_rank,search_wide_bh_pass,search_wide_bonferroni_pass
409,GLD,1h,state_session=lunch + state_ext=stretched_up + state_slope=uptrend,long,rejected,rejected_unsupported,53,False,89,False,0.0024360501815183506,0.0018949593107986324,state_session=lunch + state_ext=stretched_up,-0.0002592057947153124,0.23286846359630875,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,206,False,False
410,QQQ,1h,state_session=lunch + state_slope=uptrend,long,rejected,rejected_unsupported,579,False,250,False,0.0004320719283274379,5.1903256315184634e-05,state_session=lunch,-0.0002741658483107051,0.5855747838253893,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,433,False,False
411,QQQ,1h,state_session=lunch + state_ext=neutral + state_slope=uptrend,long,rejected,rejected_unsupported,430,False,201,False,0.0004250780293981256,4.490935738587235e-05,state_session=lunch,-0.0002811597472400174,0.581501450006892,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,427,False,False
412,GLD,1h,state_session=afternoon + state_ext=neutral + state_slope=uptrend,short,rejected,rejected_unsupported,517,False,219,False,-0.00017488840179063833,0.0007662024689290794,state_session=afternoon + state_slope=uptrend,-0.0002970331102942306,0.890110669212236,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,605,False,False
413,TLT,1h,state_session=afternoon + state_ext=neutral + state_slope=downtrend,short,rejected,rejected_unsupported,814,False,227,False,-0.0005837742357766931,-0.00031547484224436225,state_session=afternoon + state_slope=downtrend,-0.0003102987052125988,0.27863777747085994,0,0000,0.0,0,1,0,4,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,234,False,False
414,XLE,1h,state_ext=neutral + state_slope=downtrend,long,rejected,rejected_unsupported,1334,False,590,False,0.0005120938361611446,0.00019288158415769249,state_ext=neutral,-0.00031849064190448393,0.5408767695087164,0,0000,0.0,0,6,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,406,False,False
415,QQQ,1h,state_session=lunch + state_ext=stretched_down + state_slope=downtrend,long,rejected,rejected_unsupported,160,False,48,False,0.002681358647157808,0.0023011899751455545,state_ext=stretched_down,-0.0003318440854536203,0.3240908268994038,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,258,False,False
416,XLF,1h,state_session=morning + state_slope=flat,long,rejected,rejected_unsupported,838,False,426,False,0.0003079159935357843,0.00018563080546298773,state_slope=flat,-0.00033872018493048513,0.43244880269839925,0,0000,0.0,0,6,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,324,False,False
417,SPY,1h,state_session=afternoon + state_ext=neutral + state_slope=downtrend,long,rejected,rejected_unsupported,794,False,292,False,0.0002746049714439911,1.1751452551113665e-05,state_slope=downtrend,-0.00034427489574440816,0.7133129423872766,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,513,False,False
418,GLD,1h,state_session=lunch + state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,663,False,196,False,0.0013579062113243138,0.0008168153406045957,state_session=lunch + state_slope=flat,-0.0003548877852899441,0.1594110094299921,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,157,False,False
419,XLF,1h,state_session=morning + state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,809,False,413,False,0.00024838233285287635,0.00012609714478007975,state_slope=flat,-0.0003982538456133931,0.5274736144489347,0,0000,0.0,0,6,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,398,False,False
420,XLK,1h,state_session=morning + state_slope=flat,long,rejected,rejected_unsupported,867,False,374,False,0.0008110794042701692,4.834812789956185e-05,state_slope=flat,-0.00041678394877558424,0.34541581368450425,0,0000,0.0,0,6,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,275,False,False
421,USO,1h,state_session=lunch + state_ext=neutral,short,rejected,rejected_unsupported,980,False,422,False,9.679183759961036e-05,0.0010629688065787982,state_ext=neutral,-0.00042708404950569945,0.9439477419874767,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,639,False,False
422,GLD,1h,state_session=morning + state_ext=stretched_down + state_slope=downtrend,short,rejected,rejected_unsupported,98,False,124,False,0.00041816101480917717,0.001359251885528895,state_session=morning + state_ext=stretched_down,-0.0004647823747947136,0.7324980000683168,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,524,False,False
423,QQQ,1h,state_session=morning + state_ext=stretched_up + state_slope=uptrend,long,rejected,rejected_unsupported,298,False,95,False,0.0003861378926117936,5.969220599540354e-06,state_ext=stretched_up + state_slope=uptrend,-0.0004705415211529313,0.7220959672301364,0,0000,0.0,0,6,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,518,False,False
424,QQQ,1h,state_session=lunch + state_ext=stretched_down,long,rejected,rejected_unsupported,168,False,49,False,0.002541496404742285,0.002161327732730032,state_ext=stretched_down,-0.000471706327869143,0.3414914226016261,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,270,False,False
425,USO,1h,state_session=lunch + state_ext=neutral + state_slope=uptrend,short,rejected,rejected_unsupported,243,False,97,False,0.0023247149202303627,0.0032908918892095504,state_ext=neutral + state_slope=uptrend,-0.00048803184853488547,0.45111216600845916,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,338,False,False
426,XLK,1h,state_session=afternoon + state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,584,False,247,False,0.0016487932860112953,0.000886062009640688,state_session=afternoon + state_slope=flat,-0.0005193002511731828,0.12911136532810685,0,0000,0.0,0,7,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,134,False,False
427,GLD,1h,state_session=lunch + state_ext=neutral + state_slope=uptrend,long,rejected,rejected_unsupported,492,False,181,False,0.0008223532390796539,0.00028126236835993577,state_session=lunch + state_slope=uptrend,-0.0005319223254705333,0.5099644170779991,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,387,False,False
428,XLE,1h,state_session=lunch + state_ext=neutral + state_slope=downtrend,long,rejected,rejected_unsupported,379,False,158,False,0.0008337259220599757,0.0005145136700565236,state_session=lunch + state_ext=neutral,-0.000532865974356268,0.5125602872045296,0,0000,0.0,0,6,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,389,False,False
429,XLE,1h,state_session=morning + state_ext=stretched_down + state_slope=downtrend,long,rejected,rejected_unsupported,354,False,111,False,0.0013190540608991966,0.0009998418088957445,state_session=morning + state_ext=stretched_down,-0.0005501811185384283,0.5486686157339742,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,411,False,False
430,USO,1h,state_ext=neutral + state_slope=downtrend,short,rejected,rejected_unsupported,967,False,461,False,-5.949648643784801e-05,0.0009066804825413399,state_ext=neutral,-0.0005833723735431579,0.9638189404460327,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,654,False,False
431,GLD,1h,state_session=afternoon + state_ext=stretched_down,short,rejected,rejected_unsupported,42,False,73,False,-0.0007254680658848266,0.00021562280483489106,state_ext=stretched_down,-0.0006133097977685035,0.8593878834985613,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,589,False,False
432,GLD,1h,state_session=afternoon + state_ext=stretched_down + state_slope=downtrend,short,rejected,rejected_unsupported,42,False,72,False,-0.0007542096314731825,0.0001868812392465352,state_ext=stretched_down,-0.0006420513633568594,0.8558336936395887,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,588,False,False
433,XLK,1h,state_session=lunch + state_ext=stretched_down + state_slope=downtrend,long,rejected,rejected_unsupported,205,False,91,False,0.0015277923449287247,0.0007650610685581173,state_ext=stretched_down,-0.0006507486472268856,0.49728627071351683,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,379,False,False
434,XLE,1h,state_session=afternoon + state_ext=neutral + state_slope=downtrend,long,rejected,rejected_unsupported,418,False,193,False,0.0007592767388736188,0.0004400644868701667,state_session=afternoon + state_ext=neutral,-0.0006651148209053653,0.536968175343502,0,0000,0.0,0,7,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,403,False,False
435,USO,1h,state_ext=stretched_down + state_vol=mid_vol,long,rejected,rejected_unsupported,389,False,128,False,0.0016494968136748329,0.0010833198446956447,state_ext=stretched_down,-0.0007139332867243228,0.2772649735153683,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,232,False,False
436,TLT,1d,state_ext=stretched_up + state_vol=low_vol,short,rejected,rejected_unsupported,26,True,47,False,0.005283489764279569,0.006361432253185868,state_ext=stretched_up,-0.0007253784308090339,0.13004295598765014,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,135,False,False
437,XLF,1h,state_session=lunch + state_ext=neutral + state_slope=downtrend,short,rejected,rejected_unsupported,471,False,176,False,-0.0012017490270933538,-0.0006794638390205576,state_session=lunch + state_slope=downtrend,-0.0007536481027480457,0.17241951658812993,0,0000,0.0,0,0,0,4,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,166,False,False
438,GLD,1h,state_session=lunch + state_ext=stretched_down + state_slope=downtrend,short,rejected,rejected_unsupported,47,False,58,False,-0.0009056028616309662,3.548800908875153e-05,state_ext=stretched_down,-0.0007934445935146431,0.7625910840972938,0,0000,0.0,0,7,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,542,False,False
439,XLK,1h,state_session=morning + state_ext=stretched_down + state_slope=downtrend,long,rejected,rejected_unsupported,322,False,136,False,0.0013796745118201557,0.0006169432354495483,state_ext=stretched_down,-0.0007988664803354546,0.29855240691414897,0,0000,0.0,0,7,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,246,False,False
440,XLF,1h,state_session=lunch + state_ext=stretched_up + state_slope=uptrend,short,rejected,rejected_unsupported,108,False,34,False,0.0009035528128704553,0.0014258380009432516,state_ext=stretched_up,-0.0008575110521543229,0.5771571152272337,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,425,False,False
441,XLE,1h,state_session=morning + state_ext=stretched_up + state_slope=uptrend,short,rejected,rejected_unsupported,401,False,151,False,0.0009009647490229131,0.0016201770010263647,state_ext=stretched_up,-0.0008585037652526263,0.26337169226020696,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,223,False,False
442,XLK,1h,state_session=morning + state_ext=stretched_up,long,rejected,rejected_unsupported,420,False,188,False,0.000765262872681316,2.5315963107086633e-06,state_ext=stretched_up,-0.0008683121799148902,0.48224051176496907,0,0000,0.0,0,7,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,371,False,False
443,XLE,1h,state_session=morning + state_ext=stretched_up,short,rejected,rejected_unsupported,503,False,181,False,0.0008337202811608997,0.0015529325331643511,state_ext=stretched_up,-0.0009257482331146397,0.24496315279380632,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,211,False,False
444,USO,1h,state_session=lunch + state_ext=stretched_up + state_slope=uptrend,long,rejected,rejected_unsupported,343,False,136,False,0.0023769770370933177,0.0018108000681141296,state_ext=stretched_up + state_slope=uptrend,-0.000943288440723008,0.544611557510426,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,409,False,False
445,TLT,1d,state_ext=neutral + state_slope=downtrend,long,rejected,rejected_unsupported,89,False,40,False,0.0029850466322544128,0.0023071041433481124,state_slope=downtrend,-0.0010403580162847217,0.17755869548705538,0,0000,0.0,0,7,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,171,False,False
446,XLF,1h,state_ext=stretched_down + state_slope=downtrend,long,rejected,rejected_unsupported,484,False,166,False,0.000128414269704896,6.129081632099418e-06,state_ext=stretched_down,-0.0012414577209397355,0.957070297827822,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,649,False,False
447,XLK,1d,state_ext=neutral + state_vol=high_vol,short,rejected,rejected_unsupported,57,False,43,False,-0.003597658591139801,0.003317882245597968,state_ext=neutral,-0.0012639826175874858,0.67449609221587,0,0000,0.0,0,7,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,486,False,False
448,QQQ,1h,state_session=morning + state_ext=stretched_down + state_slope=downtrend,long,rejected,rejected_unsupported,309,False,106,False,0.001697787826362251,0.0013176191543499978,state_ext=stretched_down,-0.001315414906249177,0.40833751759504144,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,308,False,False
449,IWM,1h,state_session=morning + state_ext=neutral + state_slope=downtrend,long,rejected,rejected_unsupported,709,False,297,False,0.0008681358560332217,0.0004487031938593307,state_session=morning + state_slope=downtrend,-0.001387817282654308,0.191053315035822,0,0000,0.0,0,7,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,178,False,False
450,USO,1h,state_session=morning + state_ext=stretched_up,long,rejected,rejected_unsupported,690,False,306,False,0.0013667923528236927,0.0008006153838445045,state_ext=stretched_up,-0.0013994589467724759,0.38617307293389636,0,0000,0.0,0,7,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,295,False,False
451,USO,1h,state_session=morning + state_ext=stretched_down + state_slope=flat,long,rejected,rejected_unsupported,95,False,44,False,0.0013288626870692672,0.0007626857180900791,state_session=morning + state_ext=stretched_down,-0.0014555448136590484,0.4219005174840784,0,0000,0.0,0,6,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,315,False,False
452,SPY,1h,state_session=morning + state_ext=stretched_down + state_slope=downtrend,long,rejected,rejected_unsupported,183,False,51,False,0.0033538136297812174,0.00309096011088834,state_session=morning + state_ext=stretched_down,-0.001565145043162912,0.22030092836415638,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,201,False,False
453,USO,1h,state_session=lunch + state_ext=stretched_up,long,rejected,rejected_unsupported,417,False,155,False,0.001198359013420738,0.0006321820444415498,state_ext=stretched_up,-0.0015678922861754306,0.7549850220018985,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,536,False,False
454,SPY,1d,state_ext=neutral + state_slope=flat,short,rejected,rejected_unsupported,158,False,109,False,-0.0019140868907853417,0.0016301996576007693,state_ext=neutral,-0.0016568501180197735,0.4329302342482986,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,326,False,False
455,QQQ,1h,state_ext=stretched_down + state_vol=mid_vol,long,rejected,rejected_unsupported,166,False,90,False,0.0013520417901249169,0.0009718731181126636,state_ext=stretched_down,-0.0016611609424865112,0.4620255665562518,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,355,False,False
456,SPY,1h,state_ext=stretched_up + state_slope=uptrend,short,rejected,rejected_unsupported,317,False,80,False,0.00018036716067551563,0.0008432206795683928,state_ext=stretched_up,-0.00169468983580092,0.9203646691265255,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,627,False,False
457,XLF,1d,state_ext=neutral + state_slope=uptrend,short,rejected,rejected_unsupported,60,False,22,False,-0.0005685600813378581,0.0015343157035497567,state_ext=neutral,-0.0017768014642085004,0.9184061772778549,0,0000,0.0,0,7,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,626,False,False
