symbol,timeframe,slice_combination,sample_count,mean_fwd_ret_5,side,tradeable_mean_fwd_ret_5,win_rate,mean_mfe_5,mean_mae_5,fwd_ret_ratio,research_shard_id
AFRM,1d,state_breadth=breadth_mixed + state_ext=neutral,25,0.0429176387230023,long,0.0429176387230023,0.8,0.1206394742308919,-0.0505592127690206,0.6499301521029406,1d-00
AFRM,1d,cross_USO_state_slope=downtrend + state_ext=stretched_up,161,0.0422918492843556,long,0.0422918492843556,0.5962732919254659,0.119447052747111,-0.0719396919015187,0.3015498152581084,1d-00
AFRM,1d,state_volume=vol_normal + state_ext=stretched_down + state_slope=uptrend,27,-0.0416215061273089,short,0.0416215061273089,0.4444444444444444,0.0743773115854903,-0.0874427318391097,-0.4784244942627197,1d-00
AMC,1d,cross_USO_state_slope=downtrend + cross_TLT_state_ext=stretched_down + state_ext=neutral,15,-0.0415859128753861,short,0.0415859128753861,0.4666666666666667,0.0419490271698912,-0.0806916442283368,-0.2911433503825255,1d-00
AFRM,1d,state_vix=vix_mid + state_breadth=breadth_mixed + state_ext=stretched_up,61,0.0415667874726899,long,0.0415667874726899,0.6721311475409836,0.1138854310805817,-0.0559465542635819,0.363320596077277,1d-00
AMC,1d,cross_TLT_state_slope=downtrend + state_ext=stretched_up,438,0.0414652959439584,long,0.0414652959439584,0.4840182648401826,0.1686951817028488,-0.0760819159920388,0.1057454542677203,1d-00
AMC,1d,state_volume=vol_surge + state_ext=stretched_down + state_slope=flat,39,-0.0414490443492182,short,0.0414490443492182,0.3333333333333333,0.0437201456235848,-0.0710336727666712,-0.5662232666648873,1d-00
AMC,1d,state_volume=vol_surge + state_slope=flat,123,0.0412163898240244,long,0.0412163898240244,0.4471544715447154,0.1219292243869013,-0.0602424533580987,0.0790951907488629,1d-00
AFRM,1d,state_ext=stretched_down + state_slope=uptrend,40,-0.0410555638582552,short,0.0410555638582552,0.45,0.07191755575742,-0.0869659364888533,-0.4696810373908492,1d-00
AMC,1d,cross_TLT_state_vol=mid_vol + state_ext=stretched_up,321,0.0407495934340343,long,0.0407495934340343,0.4766355140186916,0.175434003287216,-0.0751723057602526,0.0990627101726108,1d-00
AMD,1d,state_vix=vix_low + state_breadth=breadth_weak + state_ext=stretched_down,17,0.0407081223746263,long,0.0407081223746263,0.7647058823529411,0.0714074101741248,-0.0393856278273727,0.6214100893992041,1d-00
AFRM,1d,state_gap_open=gap_open_big_down + state_ext=stretched_down,30,0.0398263867610158,long,0.0398263867610158,0.6,0.1505692147487698,-0.0902090976545139,0.2606889981227737,1d-00
AA,1d,cross_USO_state_slope=downtrend + cross_TLT_state_ext=stretched_down + state_ext=neutral,25,-0.0396259366320494,short,0.0396259366320494,0.32,0.0426360536949424,-0.0840805551950008,-0.3880962793644906,1d-00
AMD,1d,state_ext=stretched_down + state_slope=uptrend + state_vol=mid_vol,33,-0.0393923946102377,short,0.0393923946102377,0.303030303030303,0.0296482409213222,-0.0833762960500095,-0.6526086020085868,1d-00
AFRM,1d,state_volume=vol_quiet + state_slope=downtrend,50,-0.0391750025046693,short,0.0391750025046693,0.38,0.0824737578641105,-0.1255165681024769,-0.2905787368063158,1d-00
AFRM,1d,state_volume=vol_quiet + state_ext=stretched_down + state_slope=downtrend,50,-0.0391750025046693,short,0.0391750025046693,0.38,0.0824737578641105,-0.1255165681024769,-0.2905787368063158,1d-00
AFRM,1d,state_ext=stretched_down + state_slope=flat + state_vol=high_vol,24,-0.038334267527782,short,0.038334267527782,0.3333333333333333,0.0882660988124343,-0.1414306140994421,-0.2506542085931618,1d-00
AMC,1d,state_gap_open=gap_open_flat + state_relvol=relvol_elevated + state_ext=stretched_up,78,0.0378014771623028,long,0.0378014771623028,0.4743589743589743,0.1220924817100542,-0.0693826935909203,0.1100703446856258,1d-00
AMD,1d,state_gap_open=gap_open_big_down + state_relvol=relvol_normal + state_ext=stretched_down,27,0.0377818595494519,long,0.0377818595494519,0.7407407407407407,0.1127998869930572,-0.0680105509043899,0.491646445687697,1d-00
AMC,1d,cross_USO_state_ext=stretched_up + state_ext=stretched_up,513,0.0377764492439843,long,0.0377764492439843,0.4970760233918128,0.1531213346695549,-0.074451184022838,0.1083010549174902,1d-00
ABNB,1d,state_volume=vol_surge + state_ext=stretched_up + state_slope=uptrend,46,-0.0375875407673579,short,0.0375875407673579,0.3478260869565217,0.0302976379184797,-0.0732591309917308,-0.5543485672597522,1d-00
AFRM,1d,state_vix=vix_mid + state_breadth=breadth_weak + state_ext=stretched_up,40,0.0375304024245318,long,0.0375304024245318,0.6,0.1157408890313272,-0.0869161444097314,0.2907618489933116,1d-00
AMC,1d,cross_USO_state_slope=flat + cross_TLT_state_slope=downtrend + state_ext=stretched_up,141,0.0375148794220847,long,0.0375148794220847,0.4822695035460992,0.1482656504142923,-0.0724151817711688,0.1185744977816534,1d-00
AFRM,1d,cross_USO_state_slope=downtrend + state_ext=neutral,26,0.0373673824839437,long,0.0373673824839437,0.6538461538461539,0.1390436222130892,-0.052901373235261,0.3215079371628638,1d-00
