symbol,timeframe,slice_combination,sample_count,mean_fwd_ret_5,side,tradeable_mean_fwd_ret_5,win_rate,mean_mfe_5,mean_mae_5,fwd_ret_ratio
ADA/USD,1h,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,23,-0.005698542244085619,short,0.005698542244085619,0.21739130434782608,0.010678372159228134,-0.014329390734128263,-0.3741357474492679
AVAX/USD,1h,state_ret_day=ret_day_up + state_ext=neutral + state_slope=downtrend,54,-0.005620716671666883,short,0.005620716671666883,0.4444444444444444,0.010098184024845747,-0.017912943761495246,-0.287772253567532
AVAX/USD,1h,state_oi=oi_building + state_ext=stretched_up,51,-0.005580060999725633,short,0.005580060999725633,0.27450980392156865,0.008149558844906764,-0.01305638177968122,-0.5603541185125979
BCH/USD,1h,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,29,-0.005529923997363862,short,0.005529923997363862,0.5517241379310345,0.01127928622293262,-0.01832865262618079,-0.2633112973062555
AVAX/USD,1h,state_utc_session=utc_europe + state_funding=funding_short + state_ext=stretched_down,206,-0.0055193996311955484,short,0.0055193996311955484,0.3883495145631068,0.02013174239933743,-0.021693802450740415,-0.25301124195496316
BCH/USD,1h,state_utc_session=utc_us + state_funding=funding_long + state_ext=stretched_up,82,-0.005514534292072693,short,0.005514534292072693,0.32926829268292684,0.00938288121564516,-0.025392486556646124,-0.3862637076033839
BCH/USD,1h,state_ext=stretched_up + state_slope=downtrend,22,0.005499221170445919,long,0.005499221170445919,0.5909090909090909,0.023385626743830892,-0.011929259617287812,0.31871935991502803
AAVE/USD,1h,state_weekpart=weekend + state_ext=stretched_down + state_vol=mid_vol,108,-0.005495520041862452,short,0.005495520041862452,0.46296296296296297,0.048374233319098306,-0.022100856566318296,-0.24264686699234703
AVAX/USD,1h,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,100,-0.00544747415055347,short,0.00544747415055347,0.35,0.019748257655642382,-0.018323254808201926,-0.30446721400124266
BCH/USD,1h,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,42,0.005367271657437667,long,0.005367271657437667,0.6904761904761905,0.022558143241900155,-0.012655453092323602,0.41214922303465656
ADA/USD,1h,state_ret_day=ret_day_flat + state_ext=stretched_up,40,-0.005316001165392178,short,0.005316001165392178,0.4,0.017511032322662767,-0.02317276103129553,-0.23399677202136496
AVAX/USD,1h,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_down,16,0.005304046480054038,long,0.005304046480054038,0.6875,0.031063288406592005,-0.013971405287265107,0.26489770161117415
ADA/USD,1h,state_weekpart=weekend + state_ext=neutral + state_vol=high_vol,92,0.005236902536112596,long,0.005236902536112596,0.4782608695652174,0.02018606371221968,-0.01446861039394138,0.19313968200208026
AVAX/USD,1h,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=flat + state_ext=neutral,22,0.0052351043320335525,long,0.0052351043320335525,0.6363636363636364,0.016631290042769916,-0.01105755012569971,0.4194755760107984
