symbol,timeframe,slice_combination,sample_count,mean_fwd_ret_5,side,tradeable_mean_fwd_ret_5,win_rate,mean_mfe_5,mean_mae_5,fwd_ret_ratio
KO,1h,state_ext=stretched_up + state_slope=uptrend,113,-0.0007297537500987143,short,0.0007297537500987143,0.48672566371681414,0.006882546956307144,-0.00797308460661879,-0.07335124654857396
LINK/USD,1h,state_session=morning + state_slope=uptrend,1447,-0.0007297407205254095,short,0.0007297407205254095,0.49274360746371804,0.017469357811983503,-0.015124062639658301,-0.03531459124944539
XLU,1h,state_ext=neutral + state_vol=high_vol,476,0.0007291422441203526,long,0.0007291422441203526,0.5714285714285714,0.006411133453391313,-0.005589756929572744,0.09753702718740935
CMCSA,1h,state_session=afternoon + state_ext=neutral,377,-0.0007284283460654923,short,0.0007284283460654923,0.47214854111405835,0.011563643306463563,-0.010832140548594068,-0.04356196349595129
XLY,1h,state_ext=neutral + state_vol=mid_vol,474,-0.0007281798624225737,short,0.0007281798624225737,0.48945147679324896,0.006558120507852663,-0.00758069310901931,-0.0651770092434839
QCOM,1h,state_ext=neutral + state_vol=low_vol,450,0.0007279819986351924,long,0.0007279819986351924,0.5311111111111111,0.010822831518402454,-0.009414595283046202,0.04253917258805821
OXY,1h,state_session=lunch + state_slope=downtrend,160,0.000727970418957432,long,0.000727970418957432,0.4875,0.014161666977301784,-0.013738801897274175,0.036362219007654295
SCHW,1h,state_ext=neutral + state_slope=flat,543,0.0007279120626723544,long,0.0007279120626723544,0.5395948434622467,0.008946675791801794,-0.008913603499396688,0.06092964419185027
PSX,1h,state_session=afternoon + state_slope=uptrend,159,-0.0007272471130557933,short,0.0007272471130557933,0.389937106918239,0.012709162402051083,-0.014114078284041168,-0.03547506068314837
IWM,1h,state_ext=stretched_up + state_vol=high_vol,631,-0.0007270101248677297,short,0.0007270101248677297,0.4960380348652932,0.007138164987129381,-0.008716279664462905,-0.06189933695520479
PYPL,1h,state_ext=stretched_up + state_slope=uptrend,267,-0.0007267408734320329,short,0.0007267408734320329,0.46441947565543074,0.013797368279420866,-0.014145658014165287,-0.0321424104953491
XLF,1h,state_session=afternoon + state_ext=neutral + state_slope=flat,894,0.0007263138638774445,long,0.0007263138638774445,0.5190156599552572,0.0063814411321966415,-0.0054730301149690285,0.07778452931088185
GME,1h,state_session=lunch + state_ext=neutral + state_slope=uptrend,69,-0.0007257113547455494,short,0.0007257113547455494,0.4782608695652174,0.014938505912336158,-0.01516596465953083,-0.028258947131910402
PLD,1h,state_session=morning + state_ext=neutral,560,0.0007253117078977495,long,0.0007253117078977495,0.4982142857142857,0.007195859698439084,-0.006431108752819987,0.07432916433471898
IVV,1h,state_session=lunch + state_ext=neutral,474,0.0007251678236078925,long,0.0007251678236078925,0.5611814345991561,0.004715967278323681,-0.004538150485338058,0.10410817134475958
